gameId,gameType,seasonId,gameVersion,mapId,gameMode,team100_ban_1,team100_ban_2,team100_ban_3,team100_ban_4,team100_ban_5,team200_ban_6,team200_ban_7,team200_ban_8,team200_ban_9,team200_ban_10,teamId_participant0,championId_participant0,spell1Id_participant0,spell2Id_participant0,role_participant0,lane_participant0,perk0_participant0,perk1_participant0,perk2_participant0,perk3_participant0,perk4_participant0,perkPrimaryStyle_participant0,perkSubStyle_participant0,statPerk0_participant0,statPerk1_participant0,statPerk2_participant0,teamId_participant1,championId_participant1,spell1Id_participant1,spell2Id_participant1,role_participant1,lane_participant1,perk0_participant1,perk1_participant1,perk2_participant1,perk3_participant1,perk4_participant1,perkPrimaryStyle_participant1,perkSubStyle_participant1,statPerk0_participant1,statPerk1_participant1,statPerk2_participant1,teamId_participant2,championId_participant2,spell1Id_participant2,spell2Id_participant2,role_participant2,lane_participant2,perk0_participant2,perk1_participant2,perk2_participant2,perk3_participant2,perk4_participant2,perkPrimaryStyle_participant2,perkSubStyle_participant2,statPerk0_participant2,statPerk1_participant2,statPerk2_participant2,teamId_participant3,championId_participant3,spell1Id_participant3,spell2Id_participant3,role_participant3,lane_participant3,perk0_participant3,perk1_participant3,perk2_participant3,perk3_participant3,perk4_participant3,perkPrimaryStyle_participant3,perkSubStyle_participant3,statPerk0_participant3,statPerk1_participant3,statPerk2_participant3,teamId_participant4,championId_participant4,spell1Id_participant4,spell2Id_participant4,role_participant4,lane_participant4,perk0_participant4,perk1_participant4,perk2_participant4,perk3_participant4,perk4_participant4,perkPrimaryStyle_participant4,perkSubStyle_participant4,statPerk0_participant4,statPerk1_participant4,statPerk2_participant4,teamId_participant5,championId_participant5,spell1Id_participant5,spell2Id_participant5,role_participant5,lane_participant5,perk0_participant5,perk1_participant5,perk2_participant5,perk3_participant5,perk4_participant5,perkPrimaryStyle_participant5,perkSubStyle_participant5,statPerk0_participant5,statPerk1_participant5,statPerk2_participant5,teamId_participant6,championId_participant6,spell1Id_participant6,spell2Id_participant6,role_participant6,lane_participant6,perk0_participant6,perk1_participant6,perk2_participant6,perk3_participant6,perk4_participant6,perkPrimaryStyle_participant6,perkSubStyle_participant6,statPerk0_participant6,statPerk1_participant6,statPerk2_participant6,teamId_participant7,championId_participant7,spell1Id_participant7,spell2Id_participant7,role_participant7,lane_participant7,perk0_participant7,perk1_participant7,perk2_participant7,perk3_participant7,perk4_participant7,perkPrimaryStyle_participant7,perkSubStyle_participant7,statPerk0_participant7,statPerk1_participant7,statPerk2_participant7,teamId_participant8,championId_participant8,spell1Id_participant8,spell2Id_participant8,role_participant8,lane_participant8,perk0_participant8,perk1_participant8,perk2_participant8,perk3_participant8,perk4_participant8,perkPrimaryStyle_participant8,perkSubStyle_participant8,statPerk0_participant8,statPerk1_participant8,statPerk2_participant8,teamId_participant9,championId_participant9,spell1Id_participant9,spell2Id_participant9,role_participant9,lane_participant9,perk0_participant9,perk1_participant9,perk2_participant9,perk3_participant9,perk4_participant9,perkPrimaryStyle_participant9,perkSubStyle_participant9,statPerk0_participant9,statPerk1_participant9,statPerk2_participant9,win
5021525380,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,96.0,25.0,420.0,7.0,80.0,28.0,420.0,238.0,555.0,350.0,100,164,4,12,,,8437,8401,8444,8451,8304,8400,8300,5008,5008,5001,100,121,11,4,,,9923,8143,8138,8135,8233,8100,8200,5005,5008,5002,100,99,4,21,,,8229,8226,8210,8237,8473,8200,8400,5008,5008,5002,100,40,3,4,,,8214,8226,8210,8236,8453,8200,8400,5007,5008,5001,100,51,7,4,,,8021,9111,9104,8014,8275,8000,8200,5005,5008,5002,200,201,4,14,,,8465,8463,8473,8242,8345,8400,8300,5007,5002,5001,200,141,4,11,,,8128,8143,8138,8135,8275,8100,8200,5008,5008,5002,200,81,7,4,,,8010,8009,9104,8014,8226,8000,8200,5005,5008,5002,200,150,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5008,5002,200,157,4,14,,,8021,9101,9103,8299,8139,8000,8100,5005,5008,5003,1
5021418709,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,11.0,164.0,360.0,34.0,81.0,350.0,777.0,28.0,420.0,121.0,100,99,21,4,,,8229,8226,8210,8236,8126,8200,8100,5008,5008,5003,100,89,3,4,,,8439,8463,8473,8451,8345,8400,8300,5007,5002,5001,100,21,7,4,,,8229,8226,8210,8237,8106,8200,8100,5005,5008,5002,100,104,11,4,,,8230,8275,8210,8232,9111,8200,8000,5005,5008,5002,100,555,12,4,,,8437,8446,8429,8451,8143,8400,8100,5008,5002,5002,200,267,4,14,,,8214,8226,8210,8237,8453,8200,8400,5008,5008,5003,200,105,14,4,,,8112,8143,8138,8135,8014,8100,8000,5007,5008,5003,200,29,7,4,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,200,150,4,12,,,8437,8446,8444,8451,9111,8400,8000,5005,5008,5002,200,20,11,4,,,8230,8275,8234,8232,8126,8200,8100,5005,5008,5002,0
5021369429,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,55.0,-1.0,121.0,777.0,120.0,28.0,360.0,114.0,350.0,10.0,100,432,14,4,,,8465,8463,8473,8242,8126,8400,8100,5007,5002,5001,100,131,4,14,,,8112,8139,8138,8135,8236,8100,8200,5008,5008,5003,100,60,11,4,,,8112,8126,8138,8105,8233,8100,8200,5005,5008,5002,100,36,4,21,,,8021,9111,9105,8299,8304,8000,8300,5005,5008,5002,100,202,1,4,,,8128,8139,8138,8135,9111,8100,8000,5008,5008,5003,200,145,4,7,,,9923,8139,8138,8135,9111,8100,8000,5005,5008,5002,200,412,14,4,,,8465,8463,8473,8451,8345,8400,8300,5005,5002,5002,200,80,4,14,,,8010,9111,9105,8014,8135,8000,8100,5008,5008,5003,200,35,11,14,,,8229,8275,8210,8232,8313,8200,8300,5007,5008,5002,200,34,14,4,,,8112,8126,8138,8135,8014,8100,8000,5008,5008,5003,1
5021332320,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,28.0,34.0,360.0,6.0,350.0,104.0,80.0,28.0,141.0,238.0,100,131,14,4,,,8112,8143,8138,8135,8233,8100,8200,5008,5008,5002,100,122,4,12,,,8010,9111,9105,8299,8473,8000,8400,5005,5008,5003,100,48,4,11,,,8005,9111,9104,8014,8275,8000,8200,5005,5008,5002,100,526,14,4,,,8439,8463,8429,8453,8234,8400,8200,5007,5002,5002,100,119,7,4,,,9923,8139,8138,8135,9111,8100,8000,5005,5008,5002,200,202,4,7,,,8128,8139,8138,8135,8014,8100,8000,5005,5008,5002,200,82,4,12,,,8010,9111,9105,8014,8139,8000,8100,5005,5008,5002,200,777,14,4,,,8010,9111,9104,8014,8135,8000,8100,5008,5008,5002,200,25,3,4,,,8214,8226,8210,8237,8347,8200,8300,5008,5008,5003,200,60,4,11,,,8112,8126,8138,8105,8275,8100,8200,5005,5008,5002,1
5021211215,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,10.0,360.0,28.0,84.0,350.0,104.0,25.0,63.0,80.0,38.0,100,238,4,14,,,8112,8139,8138,8106,8210,8100,8200,5008,5008,5003,100,119,4,3,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,100,526,7,4,,,8439,8463,8429,8453,8410,8400,8300,5007,5002,5002,100,59,11,4,,,8010,9111,9104,8014,8126,8000,8100,5005,5008,5002,100,518,12,4,,,8112,8139,8138,8135,8226,8100,8200,5008,5008,5002,200,203,11,4,,,8005,9111,9104,8014,8143,8000,8100,5005,5008,5002,200,41,12,4,,,8437,8446,8473,8451,8210,8400,8200,5008,5008,5002,200,103,4,14,,,8112,8139,8138,8135,8226,8100,8200,5008,5008,5002,200,236,4,7,,,8005,8009,9103,8014,8226,8000,8200,5005,5008,5002,200,412,3,4,,,8465,8463,8473,8451,8345,8400,8300,5008,5002,5002,1
5021162332,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,34.0,28.0,89.0,350.0,10.0,360.0,164.0,121.0,122.0,86.0,100,22,4,7,,,8008,8009,9103,8299,8345,8000,8300,5005,5008,5002,100,777,14,4,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5003,100,161,7,4,,,8229,8226,8210,8236,8304,8200,8300,5008,5008,5002,100,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5003,5002,100,85,12,4,,,8112,8139,8138,8135,8009,8100,8000,5008,5008,5003,200,29,1,4,,,9923,8143,8138,8135,8009,8100,8000,5005,5008,5002,200,54,4,12,,,8229,8226,8210,8237,8345,8200,8300,5008,5008,5003,200,104,4,11,,,8230,8275,8234,8232,8139,8200,8100,5008,5008,5002,200,63,14,4,,,8128,8126,8138,8135,8226,8100,8200,5008,5008,5002,200,99,12,4,,,8229,8226,8210,8236,8139,8200,8100,5008,5008,5002,0
5021054365,MATCHED_GAME,13,11.1.352.5559,11,CLASSIC,28.0,350.0,39.0,555.0,10.0,777.0,120.0,360.0,25.0,238.0,100,133,4,14,,,8005,9101,9104,8014,8135,8000,8100,5005,5008,5002,100,22,7,4,,,8008,9111,9104,8014,8304,8000,8300,5005,5008,5002,100,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5003,5002,100,55,14,4,,,8010,9111,9105,8299,8143,8000,8100,5008,5008,5003,100,235,4,3,,,8351,8304,8345,8410,8009,8300,8000,5008,5008,5003,200,114,12,4,,,8010,8009,9104,8299,8139,8000,8100,5005,5008,5002,200,154,4,11,,,8439,8446,8473,8453,8105,8400,8100,5005,5008,5002,200,111,4,14,,,8439,8401,8473,8242,8345,8400,8300,5007,5002,5002,200,81,7,4,,,8010,8009,9103,8014,8210,8000,8200,5005,5008,5002,200,103,14,4,,,8128,8139,8138,8135,8226,8100,8200,5008,5008,5002,0
5017977783,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,120.0,28.0,350.0,114.0,245.0,360.0,28.0,54.0,238.0,154.0,100,84,4,12,,,8021,8009,9105,8014,8139,8000,8100,5008,5008,5002,100,35,11,14,,,8112,8143,8138,8105,8014,8100,8000,5005,5008,5002,100,18,7,4,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,100,98,4,12,,,8437,8401,8444,8451,8135,8400,8100,5005,5008,5002,100,12,4,14,,,8230,8275,8234,8232,8306,8200,8300,5008,5002,5003,200,27,4,6,,,8439,8446,8429,8451,8234,8400,8200,5008,5008,5001,200,222,4,7,,,8008,9111,9103,8014,8304,8000,8300,5005,5008,5002,200,82,4,12,,,8010,9111,9105,8299,8139,8000,8100,5005,5008,5002,200,777,4,14,,,8021,9111,9104,8014,8139,8000,8100,5005,5008,5003,200,64,11,4,,,8010,9111,9105,8014,8304,8000,8300,5005,5008,5002,0
5018066493,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,33.0,28.0,350.0,202.0,111.0,497.0,25.0,-1.0,245.0,92.0,100,112,4,12,,,8230,8226,8210,8236,8345,8200,8300,5008,5008,5002,100,876,11,4,,,8128,8126,8138,8135,8304,8100,8300,5005,5008,5002,100,36,12,4,,,8437,8446,8473,8453,9111,8400,8000,5008,5002,5002,100,222,4,7,,,8008,8009,9103,8017,8236,8000,8200,5005,5008,5003,100,12,4,14,,,8230,8275,8234,8232,8306,8200,8300,5008,5002,5003,200,119,4,12,,,8005,9111,9104,8014,8233,8000,8200,5005,5008,5002,200,90,12,4,,,8214,8226,8210,8237,8139,8200,8100,5007,5008,5002,200,412,4,14,,,8439,8463,8473,8451,8347,8400,8300,5007,5002,5001,200,76,4,11,,,8128,8143,8138,8135,8304,8100,8300,5005,5008,5002,200,67,4,7,,,8005,9111,9104,8014,8139,8000,8100,5005,5008,5002,0
5018054943,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,8.0,122.0,555.0,141.0,80.0,360.0,245.0,28.0,350.0,10.0,100,63,14,4,,,8128,8139,8136,8105,8017,8100,8000,5008,5008,5003,100,35,11,14,,,9923,8143,8138,8105,8304,8100,8300,5005,5008,5002,100,22,7,4,,,8229,8226,8210,8237,8304,8200,8300,5008,5008,5002,100,34,4,12,,,8229,8226,8210,8236,8009,8200,8000,5008,5008,5003,100,240,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5008,5002,200,202,7,4,,,8128,8139,8138,8135,8009,8100,8000,5008,5008,5002,200,147,4,3,,,8128,8126,8138,8106,8009,8100,8000,5008,5008,5003,200,875,4,11,,,8230,8275,8234,8232,8306,8200,8300,5005,5008,5002,200,143,21,4,,,8229,8226,8210,8236,8139,8200,8100,5007,5008,5002,200,266,12,4,,,8010,9111,9105,8299,8139,8000,8100,5008,5008,5002,0
5018062819,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,-1.0,777.0,350.0,2.0,25.0,28.0,35.0,145.0,45.0,23.0,100,245,4,12,,,8112,8143,8138,8135,8233,8100,8200,5008,5008,5002,100,157,4,14,,,8010,9111,9104,8014,8143,8000,8100,5005,5008,5002,100,81,4,7,,,8437,8446,8473,8451,8009,8400,8000,5005,5008,5002,100,79,11,4,,,8124,8143,8138,8105,8234,8100,8200,5008,5008,5002,100,80,14,4,,,8005,9111,9105,8014,8136,8000,8100,5008,5008,5003,200,104,4,11,,,8230,8275,8233,8232,9111,8200,8000,5005,5008,5002,200,18,7,4,,,8005,9101,9104,8014,8139,8000,8100,5005,5008,5002,200,432,14,4,,,8112,8126,8138,8105,8234,8100,8200,5008,5008,5002,200,238,14,4,,,8112,8139,8138,8105,8275,8100,8200,5008,5008,5003,200,54,4,12,,,8437,8446,8429,8451,8304,8400,8300,5007,5002,5002,0
5018032161,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,51.0,122.0,23.0,84.0,67.0,28.0,40.0,350.0,55.0,266.0,100,34,12,4,,,8112,8126,8138,8135,8014,8100,8000,5005,5008,5002,100,202,4,7,,,8128,8139,8138,8135,8014,8100,8000,5008,5008,5002,100,106,11,4,,,8005,9111,9105,8299,8275,8000,8200,5005,5008,5002,100,111,4,3,,,8439,8401,8473,8242,8345,8400,8300,5007,5002,5001,100,240,12,4,,,8010,9111,9105,8299,8446,8000,8400,5008,5008,5002,200,64,4,11,,,8010,9111,9105,8299,8304,8000,8300,5005,5008,5003,200,18,7,4,,,8005,9101,9104,8014,8139,8000,8100,5005,5008,5002,200,57,14,4,,,8229,8226,8210,8237,8345,8200,8300,5008,5008,5002,200,238,14,4,,,8112,8139,8138,8105,8275,8100,8200,5008,5008,5003,200,31,4,12,,,8437,8446,8444,8451,9111,8400,8000,5007,5008,5002,0
5018001210,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,38.0,28.0,350.0,245.0,86.0,360.0,119.0,105.0,157.0,50.0,100,203,4,11,,,8005,9111,9104,8299,8143,8000,8100,5005,5008,5003,100,81,7,4,,,8010,8009,9103,8014,8226,8000,8200,5005,5008,5002,100,37,14,4,,,8214,8226,8210,8237,8345,8200,8300,5007,5008,5002,100,1,14,4,,,8112,8126,8138,8105,8234,8100,8200,5008,5008,5002,100,12,4,12,,,8439,8446,8444,8451,8275,8400,8200,5008,5008,5002,200,202,7,4,,,8128,8139,8138,8135,8009,8100,8000,5008,5008,5002,200,16,14,4,,,8214,8226,8210,8237,8473,8200,8400,5008,5008,5001,200,92,11,4,,,8010,9111,9105,8299,8143,8000,8100,5005,5008,5002,200,106,12,4,,,8437,8401,8444,8453,8009,8400,8000,5005,5008,5002,200,55,4,14,,,8010,9111,9105,8014,8143,8000,8100,5008,5008,5003,0
5017889251,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,875.0,360.0,32.0,34.0,55.0,120.0,28.0,350.0,1.0,20.0,100,17,4,14,,,8214,8226,8210,8237,8139,8200,8100,5008,5008,5003,100,53,4,14,,,8439,8463,8473,8451,8275,8400,8200,5008,5002,5003,100,238,4,14,,,8112,8139,8138,8105,8210,8100,8200,5008,5008,5002,100,202,7,4,,,8021,8009,9103,8014,8275,8000,8200,5008,5008,5002,100,72,11,4,,,8230,8275,8234,8232,8106,8200,8100,5005,5008,5002,200,245,4,14,,,8112,8143,8138,8135,8233,8100,8200,5008,5008,5002,200,21,7,4,,,8128,8139,8138,8105,8014,8100,8000,5005,5008,5002,200,16,21,4,,,8214,8226,8234,8237,8473,8200,8400,5008,5008,5002,200,2,12,4,,,8010,9111,9104,8299,8345,8000,8300,5005,5002,5002,200,24,4,11,,,8010,9111,9104,8014,8275,8000,8200,5005,5008,5002,1
5017954210,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,104.0,777.0,122.0,157.0,11.0,120.0,28.0,90.0,350.0,420.0,100,99,4,14,,,8229,8226,8233,8237,8313,8200,8300,5008,5008,5001,100,3,14,4,,,8439,8401,8473,8451,8275,8400,8200,5008,5008,5003,100,54,12,4,,,8229,8226,8210,8237,8345,8200,8300,5008,5008,5002,100,202,4,7,,,8128,8139,8138,8135,8009,8100,8000,5005,5008,5002,100,33,11,4,,,8437,8463,8473,8451,9111,8400,8000,5008,5008,5001,200,121,4,11,,,8128,8143,8138,8135,8304,8100,8300,5008,5008,5002,200,21,3,4,,,8128,8139,8138,8105,8014,8100,8000,5005,5008,5002,200,84,12,4,,,8021,8009,9105,8014,8347,8000,8300,5008,5008,5003,200,43,14,4,,,8214,8226,8210,8237,8463,8200,8400,5007,5008,5002,200,82,4,12,,,8010,9111,9104,8014,8135,8000,8100,5005,5008,5002,0
5017699275,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,350.0,35.0,202.0,55.0,122.0,29.0,98.0,120.0,55.0,777.0,100,43,14,4,,,8214,8226,8210,8237,8463,8200,8400,5007,5008,5002,100,54,4,12,,,8229,8226,8210,8237,8345,8200,8300,5008,5002,5002,100,222,4,7,,,8008,8009,9103,8017,8275,8000,8200,5005,5008,5002,100,127,4,12,,,8112,8139,8138,8135,8226,8100,8200,5008,5008,5003,100,876,4,11,,,8112,8126,8138,8135,8236,8100,8200,5008,5008,5002,200,150,4,12,,,8021,9111,9104,8014,8446,8000,8400,5005,5008,5002,200,28,4,11,,,8112,8143,8138,8106,8233,8100,8200,5008,5008,5002,200,16,7,4,,,8214,8226,8210,8237,8473,8200,8400,5007,5008,5002,200,1,4,14,,,8128,8139,8138,8135,8210,8100,8200,5008,5008,5002,200,236,14,4,,,8005,8009,9103,8014,8139,8000,8100,5005,5008,5003,0
5017682358,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,120.0,28.0,145.0,350.0,420.0,112.0,360.0,11.0,54.0,202.0,100,4,4,12,,,8112,8139,8138,8135,8316,8100,8300,5005,5008,5002,100,21,7,4,,,8112,8139,8138,8105,9103,8100,8000,5005,5008,5002,100,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5003,5002,100,43,14,4,,,8214,8226,8210,8237,8463,8200,8400,5007,5008,5002,100,150,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5008,5002,200,157,4,14,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5003,200,24,4,12,,,8010,9111,9105,8299,8139,8000,8100,5005,5008,5002,200,429,4,7,,,9923,8139,8138,8135,9111,8100,8000,5005,5008,5002,200,63,4,14,,,8128,8139,8138,8135,8226,8100,8200,5008,5008,5002,200,76,4,11,,,8112,8143,8138,8135,8226,8100,8200,5005,5008,5002,1
5017587678,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,202.0,10.0,104.0,25.0,34.0,28.0,117.0,145.0,350.0,420.0,100,236,7,4,,,8005,8009,9103,8014,8304,8000,8300,5005,5008,5002,100,19,12,4,,,8437,8446,8444,8453,8009,8400,8000,5005,5008,5002,100,60,11,4,,,8112,8126,8138,8105,8275,8100,8200,5005,5008,5002,100,40,14,4,,,8214,8226,8234,8237,8463,8200,8400,5008,5008,5002,100,777,14,4,,,8010,9111,9105,8014,8139,8000,8100,5005,5008,5003,200,112,4,12,,,8230,8226,8210,8236,8304,8200,8300,5005,5008,5003,200,21,7,4,,,8128,8139,8138,8105,8014,8100,8000,5005,5008,5002,200,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5002,5002,200,43,14,4,,,8214,8226,8210,8237,8463,8200,8400,5007,5008,5002,200,24,4,12,,,8010,9111,9104,8014,8143,8000,8100,5005,5008,5002,1
5017591655,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,89.0,150.0,2.0,360.0,245.0,350.0,28.0,145.0,120.0,105.0,100,67,4,7,,,8005,9111,9104,8014,8143,8000,8100,5005,5008,5003,100,57,4,12,,,8439,8446,8473,8451,8226,8400,8200,5007,5008,5002,100,75,4,12,,,8437,8446,8473,8451,8347,8400,8300,5005,5008,5003,100,32,11,4,,,8010,9111,9105,8299,8143,8000,8100,5007,5008,5002,100,131,14,4,,,8112,8143,8138,8106,8233,8100,8200,5005,5008,5003,200,1,4,14,,,8112,8143,8138,8106,8014,8100,8000,5008,5008,5003,200,68,4,12,,,8229,8275,8234,8237,8139,8200,8100,5008,5008,5002,200,21,3,4,,,8128,8139,8138,8105,8014,8100,8000,5005,5008,5002,200,33,11,4,,,8439,8463,8429,8242,9111,8400,8000,5005,5003,5002,200,43,14,4,,,8214,8226,8210,8237,8463,8200,8400,5007,5008,5002,0
5017477060,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,89.0,121.0,141.0,67.0,777.0,122.0,350.0,34.0,28.0,9.0,100,202,4,7,,,8128,8139,8138,8135,8009,8100,8000,5008,5008,5002,100,120,11,6,,,8010,9111,9104,8299,8143,8000,8100,5005,5008,5002,100,99,14,4,,,8229,8226,8210,8236,8126,8200,8100,5007,5008,5001,100,55,3,14,,,8010,9111,9105,8014,8139,8000,8100,5008,5008,5003,100,39,4,12,,,8010,9111,9104,8014,8345,8000,8300,5005,5008,5002,200,41,12,4,,,8437,8446,8473,8242,8210,8400,8200,5007,5008,5002,200,104,4,11,,,8230,8275,8233,8232,9111,8200,8000,5005,5008,5002,200,43,14,4,,,8214,8226,8210,8237,8463,8200,8400,5007,5008,5002,200,236,4,3,,,8005,9111,9104,8014,8275,8000,8200,5005,5008,5002,200,142,4,14,,,8112,8126,8138,8135,8210,8100,8200,5007,5008,5003,1
5017554593,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,105.0,360.0,25.0,141.0,22.0,32.0,28.0,157.0,202.0,350.0,100,122,6,4,,,8010,9111,9105,8299,8275,8000,8200,5005,5008,5002,100,5,4,11,,,8230,8275,8210,8236,9111,8200,8000,5005,5008,5002,100,498,4,7,,,8008,8009,9103,8014,8275,8000,8200,5005,5008,5002,100,412,4,14,,,8439,8463,8473,8451,8345,8400,8300,5007,5008,5003,100,555,4,14,,,9923,8126,8138,8105,8444,8100,8400,5008,5008,5003,200,875,4,14,,,8230,8275,8234,8232,8306,8200,8300,5005,5008,5002,200,43,14,4,,,8229,8226,8210,8237,8463,8200,8400,5007,5008,5002,200,268,4,21,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,145,4,7,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,200,164,4,12,,,8437,8401,8473,8451,8304,8400,8300,5005,5008,5002,1
5017377348,MATCHED_GAME,13,11.1.351.8352,11,CLASSIC,39.0,412.0,17.0,523.0,142.0,67.0,28.0,-1.0,360.0,53.0,100,555,4,14,,,9923,8126,8138,8106,8234,8100,8200,5008,5008,5003,100,31,4,12,,,8437,8446,8429,8451,9111,8400,8000,5005,5008,5002,100,163,4,11,,,8230,8275,8233,8232,8126,8200,8100,5007,5008,5002,100,18,4,7,,,8005,9101,9103,8017,8135,8000,8100,5005,5008,5002,100,99,4,14,,,8229,8226,8210,8237,8106,8200,8100,5008,5008,5002,200,122,6,4,,,8010,9111,9105,8299,8444,8000,8400,5005,5008,5003,200,29,4,7,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,200,61,12,4,,,8230,8226,8210,8236,8347,8200,8300,5005,5008,5003,200,120,11,4,,,8230,8275,8234,8232,8135,8200,8100,5005,5008,5003,200,43,3,4,,,8229,8226,8210,8237,8463,8200,8400,5007,5008,5002,0
5016094376,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,28.0,11.0,350.0,20.0,235.0,39.0,18.0,89.0,28.0,34.0,100,222,4,7,,,8008,8009,9103,8014,8304,8000,8300,5005,5008,5002,100,79,11,4,,,8124,8126,8136,8134,8313,8100,8300,5007,5008,5002,100,157,14,4,,,8021,9111,9104,8014,8139,8000,8100,5005,5008,5003,100,150,4,12,,,8437,8446,8473,8451,9111,8400,8000,5005,5008,5003,100,12,4,14,,,8230,8275,8234,8232,8306,8200,8300,5008,5002,5003,200,777,4,12,,,8021,9111,9103,8299,8139,8000,8100,5005,5008,5002,200,432,4,14,,,9923,8139,8138,8105,8275,8100,8200,5008,5008,5002,200,60,11,4,,,8010,9111,9104,8299,8126,8000,8100,5005,5008,5002,200,245,14,4,,,8112,8143,8138,8135,8233,8100,8200,5008,5008,5002,200,21,4,7,,,8229,8226,8233,8237,8139,8200,8100,5005,5008,5002,1
5015916711,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,18.0,63.0,360.0,154.0,8.0,28.0,104.0,350.0,20.0,235.0,100,99,4,21,,,8128,8126,8138,8106,8313,8100,8300,5008,5008,5001,100,25,14,4,,,8229,8226,8210,8237,8313,8200,8300,5008,5008,5002,100,236,4,14,,,8005,8009,9104,8014,8135,8000,8100,5005,5008,5003,100,141,4,11,,,8010,9111,9105,8299,8135,8000,8100,5008,5008,5002,100,54,12,4,,,8437,8446,8473,8451,8226,8400,8200,5008,5008,5002,200,112,4,1,,,8230,8226,8210,8236,8304,8200,8300,5005,5008,5003,200,121,11,4,,,8112,8143,8138,8135,8304,8100,8300,5008,5008,5002,200,29,7,4,,,9923,8139,8138,8135,8014,8100,8000,5005,5008,5002,200,62,4,12,,,8010,9111,9104,8014,8135,8000,8100,5005,5008,5003,200,53,4,14,,,8230,8275,8234,8232,8306,8200,8300,5008,5002,5003,0
5015873309,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,28.0,201.0,350.0,420.0,235.0,119.0,25.0,121.0,84.0,122.0,100,81,4,7,,,8010,8009,9103,8014,8226,8000,8200,5005,5008,5002,100,427,11,4,,,8214,8275,8210,8232,8126,8200,8100,5007,5008,5002,100,55,14,4,,,8010,9111,9105,8299,8143,8000,8100,5005,5008,5002,100,10,4,12,,,8005,9111,9104,8014,8345,8000,8300,5005,5008,5002,100,12,4,14,,,8230,8275,8234,8232,8306,8200,8300,5008,5002,5003,200,777,4,14,,,8010,9111,9104,8014,8139,8000,8100,5005,5008,5002,200,51,4,7,,,8005,9111,9104,8017,8135,8000,8100,5005,5008,5002,200,77,12,4,,,8437,8446,8473,8451,8275,8400,8200,5005,5008,5002,200,54,11,4,,,8124,8143,8138,8134,8233,8100,8200,5008,5008,5002,200,412,14,4,,,8112,8139,8138,8134,8316,8100,8300,5007,5008,5002,0
5015067470,MATCHED_GAME,13,10.25.350.1724,11,CLASSIC,67.0,81.0,20.0,777.0,54.0,20.0,24.0,350.0,28.0,122.0,100,86,4,12,,,8010,9111,9104,8299,8444,8000,8400,5008,5008,5002,100,89,14,4,,,8439,8463,8473,8242,8306,8400,8300,5007,5002,5002,100,107,11,4,,,8010,9111,9103,8014,8143,8000,8100,5005,5008,5002,100,119,4,7,,,9923,8139,8138,8135,8009,8100,8000,5005,5008,5002,100,29,4,14,,,9923,8139,8138,8135,9104,8100,8000,5005,5008,5002,200,164,12,14,,,8437,8401,8473,8242,8304,8400,8300,5005,5008,5002,200,55,14,4,,,8010,9111,9105,8299,8143,8000,8100,5005,5008,5002,200,104,4,11,,,8230,8275,8210,8232,9104,8200,8000,5005,5008,5002,200,147,4,14,,,8465,8463,8473,8453,8345,8400,8300,5008,5008,5002,200,21,7,4,,,8229,8226,8210,8237,9103,8200,8000,5005,5008,5002,1
